sentiment,review_body,product_category
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,Length too long and waist to high. these are not sized for petites.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,Very pretty  romantic,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
1,I tried the xs in store and waistband is very stretchy and the material is lightweight (feels delicate) and to the floor. fell in love with the watercolor print. this would be great as a quick cover up over a bikini. beware- if you plan on wearing this anywhere besides by the beach  make sure to rock your nude undies because the cream color is super see-thru  which is my least favorite part of this piece. i couldn't get to the petites sizes before they all sold out  so i'm crossing my fingers th,Sleep
1,This robe is one of the best purchases i have made in the past year. i would also add that it is much cuter in person than pictured on the model. usually things look better on the models  but not this one. i have a tough time finding robes and sleepwear in petite sizes (thank you  retailer!). this robe is sooooo soft and cuddly  without being too heavy. the teal color is so pretty and the hemstitch detail is nice. i hate taking this off in the morning to get dressed.,Sleep
1,"So i can see why this might not be an amazing shirt  it runs a little large imo and its long. i'm 5'5"" and its almost to my knees  but......as a nightgown  it's amazing! super comfy and its now my new favorite pajama dress. lol. i might wear it as a shirt too  but most likely just jammies!",Sleep
1,I was initially attracted to the colors,Sleep
1,This is s very comfortable cami with comfortable and nicely designed straps in back.,Sleep
1,Beautiful jacket for a light day. fits a little large.  so if you want it to fit a little more tailored look  order down a size.,Sleep
1,"This is cuter in person  more of a brown than a cream like in the picture. it runs a little smaller than i was expecting  but that's actually good for me as things usually are a little loose up top. i'm 5'6""  120 lbs  32c  and an xs fit well for a sexier look  but if you're wanting it a little looser  i would go up one size.",Sleep
1,I have several lilka pj bottoms and i'm glad to add these ones with the adorable bird print to my collection! tts  soft flannel  striking colors  only wish they had pockets!,Sleep
1,This is the perfect lounge/sleep cami! i am 5'1'' 120 lbs and purchased the dark purple small. it's hangs a bit loose - my preferred fit for sleeping shirts. good quality  easy washing (machine/delicate)  and cool and airy for hot summer nights.,Sleep
-1,The sweater runs large  the sweater is designed in such a way that it looks very sloppy. i would never be able to wear it out of the house. however  the material is exceptionally soft and delightful. keeping as its a great stay at home & lounge sweater  but way over priced for this purpose. if you can get the fabric to lay correctly  you're a genius.,Sweaters
-1,Loved the look of this sweater online. was disappointed when i took it out of the package i was surprised at how stiff and itchy it was. i ordered my usual medium and though at first they shipped the wrong size it was small all over.  it felt cheep definelty not worth the high price. knew it was definitely going back,Sweaters
-1,Cute  but very itchy! have to wear a long sleeve tee underneath!,Sweaters
-1,This sweater/tunic is very poor quality - the seams looked like they were about to come apart as soon as i got it. and  without a chunky statement necklace  it looks like your grandmothers apron. there just isn't any style to it - has to go back.,Sweaters
-1,I ordered a small and it is enormous; i usually wear a size 10. it is short but the fullness in the body and the sleeves made me look like a sumo wrestler. also  it is a very heavy knit which would be great for up north but too bulky for atlanta unless the temps are in the 40s. i'm sending it back.,Sweaters
-1,This didn't work for me. it looks better unzipped. the piece made me look extremely top heavy  and i am by no means overweight  but i do have a larger chest on a small frame (36c  5 feet  115). honestly  it just made me look fat. the design is cute  but this is going back..,Sweaters
-1,I was so excited to order this sweater but was so disappointed when it came. the knit is somewhat stiff and the sleeves are not as bell shaped as pictured on the model. overall i would of kept it if it were much less money  for the price it is just an ordinary sweater with no style.,Sweaters
-1,This is a beautiful sweater with deep rich colors. i purchased the blue motif. the problem is that the model(s) are small busted  which allows the side panels and front panel to lay nicely and swing in a flattering manner. i am 5'6''  135 pounds and a 36d. i usually wear a small in antro tops. i purchased this online  and was excited upon it's arrival. when i tried it on  i was horrified. it looked like a babydoll maternity sweater on me. the front did not lay well (flat) at all from the chest d,Sweaters
-1,I found this as a return in the store. i tried the xxs. i was so excited because it looked really cute on the hanger. it was so huge- looked like i was wearing an xl.,Sweaters
0,I read prior reviews and decided to go forward with my purchase. i am so pleased that i did. the m fit nicely. the fabric is not as soft as i had wished. however  i think with wear it will become broken in.,Sweaters
0,This sweater is gorgeous in print but in person the colors are murkier. the yellow dots are really a dusty mustard yellow and the navy is a smokey navy. the white background reads more oatmeal in person.,Sweaters
0,"I like the colors  material and style of this sweater but not a fan of the sizing.  the xs/s was far too short for me and the m/l was great in length but had a tremendous amount of extra volume.  i am 5'/6"" size 8.",Sweaters
0,"I coveted this item since i first saw it on instagram. i finally bought it in coral. it's a beautiful coat  the color is lovely and i like the way the hood makes a cute collar when worn down. the only problem is it looks like a bathrobe on me. i am 5'5"" and wear a size 8. i bought a medium  worried a small would not button. the sleeves are far too long. i do not want to go through the trouble of returning  so gave it to my daughter who is four inches taller. it looks cute in her.",Sweaters
0,This sweater is big and box. it looks very similar on as it does on the model. as other reviewers have mentioned  the embroidery on the shoulders is a bit itchy.,Sweaters
0,This sweater is beautiful and well made  but i found the cut strange and unflattering. i ordered it in my usual size small  and it was too big in the shoulders and arms  with a lot of fabric bunching up under my arms. but it just fit me in the chest  and would be too tight if i sized down. this might work for you if you are not busty and order a size down from your usual.,Sweaters
0,"This piece is stunning. you can dress up or down with it. my husband said ""wow that's very elegant"". it is very soft. thin but warm. however  it came to me with numerous holes along one strip of fabric. i returned it for another. it is a very delicate fabric. the zig zag stitching may snag easily.  i'm afraid it will not wash well. definitely a hand wash item. i'm not sure i will keep it in the end. the design i thought should be a 5 star because of the look and versitality of the item. quality",Sweaters
0,This vest was of excellent weight but it had very little style. it was like a giant piece of felt was cut out with little thought to design or nuance. not for me.,Sweaters
0,This sweater is ok. i love  love  love bell sleeves so i thought for sure this would be perfect. i thought it would be a great sweater to transition from winter to spring  but once it arrived  i knew i had to return. the sleeves are not only bell but very long and the sweater fits chunky on your midsection. i like my sweaters more flowy. if you like fitted-style sweaters that are a bit roomy you would like this once. also  it's a bit itchy for me-but i'm rather sensitive and if i'd loved this on,Sweaters
1,This is a go with everything throw on sweater coat that is very soft and flattering on. the fit is true to size for a swing coat. being a heather black helps with the no show of lint. i will wear this no doubt for years to come. thanks retailer.!!!,Sweaters
1,There are a lot of boiled wool sweaters and jackets available right now-this is not one of my favorites. while the color is amazing  the buttons are very cheap plastic and they look that way. the are very close together which is hard to button up. the coat is not flattering in the same way it is on the model when it is opened an requires to be closed to have an hour-glass shape. however  sizing down (which would also fix this problem) would cause the shoulder/arm area to be too tight.,Sweaters
1,"I bought two of these in red and taupe. this is a great sweater for those of us who can't wear wool but need to stay warm. the cowl is adjustable with buttons  so not overwhelming even on a small person such as myself (5'2""). the texture is yummy and so are the colors. softness factor is over the top  too. i wish it came in black. have not washed them yet  so can't attest to that feature  but i am very happy with the quality  so far. thanks retailer!!!",Sweaters
1,Fantastic signature retailer styling with this unique statement sweater. the pattern placement has a slimming look on the front and a rear enhancing look from behind. i've been using the super soft removable fur collar as a scarf and stole for my other outfits as well. the length is almost tunic on me  so it looks great with leggings and skinny jeans while buttoned up. if you choose to remove the fur collar the v-neck is very open  so i keep it unbuttoned when i style it that way. knit fabric is s,Sweaters
1,I got the small even though i usually order a medium for sweaters because i prefer them bigger and i'm glad i got the small. the sleeves are very long (which i love) and the sweater is also loose fitting (also  love). the color is gorgeous and it is thick but super soft. i wouldn't wear anything underneath it unless tucked in because the front just comes to the top of my pants. overall  it's gorgeous and i would definitely recommend this!!,Sweaters
1,The sweater is very soft. it has an interesting pattern. i purchased the neutral color in size xs which runs tts. it's definitely a cozy sweater to wear this winter.,Sweaters
1,"Gorgeous  soft (yak hair  whaa?)  versatile sweater. lean fit  not bulky. runs maybe a little large. i'm generally between a s/m in tops  so i ordered both. the s fit really well. the m did too  but a bit bulkier and wide in the hips. i'm 5'8""  140 lbs  34c. i'll wear this with everything  mostly with leggings or tight jeans with boots.",Sweaters
1,I got so many compliments on this the first day i wore it. i think of this more like a sweater coat than a regular sweater. it is extremely soft and warm  but not bulky at all. it lays really neatly  which is why i think of it more like a coat. this will definitely be a staple moving into the winter and then into spring. keep in mind though that this does not button - they're just for show.,Sweaters
1,"Just ordered this in a small for me (5'6""  135  size 4) and medium for my mom (5'3""  130  size 8) and it is gorgeous - beautifully draped  all the weight/warmth i'll need for houston fall and winter  looks polished snapped or unsnapped. age-appropriate for both my mom (60's) and myself (30's). will look amazing with skinny jeans or leggings. we ordered the gray which is true to the photos.",Sweaters
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
0,I adored this suit - the style  the colors  the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much  it was practically painful! i'm 5'7'  128 lbs  and usually wear a size small  but was advised to size up. even with the medium i tried on  everything fit well but the length  though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!,Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
0,I bought the stained glass top/bottoms. the print is very pretty. however  the tankini top itself is not well-made. the front of it (chest area) turns out so that you can see part of the inside of the suit (which is white). it doesn't lay flat around the top  and so it shows more of your chest on one side. for the price  i don't think it is worth it. i don't like to wear it because it makes me feel uncomfortable.,Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
1,This is a gorgeous bathing suit. the colours are more brilliant than the ones in the picture  and much more beautiful. comfortable  chic  and unique,Swim
1,I wore this tunic everyday on vacation in hawaii. runs a little small  i'm usually a small and the x-small was just right. perfect length  short but not too short.,Swim
1,Super cute! very light and flowy. i ordered the black. packs well wasn't wrinkly when i took it out of the suitcase.  i ordered the black. so happy with my purchase.,Swim
1,I purchased this top as a swim suit cover-up and it is perfect! i was counting on the model in the photo being tall so that the top would be longer on me and that was true. great product.,Swim
1,Great as a beach coverup. i paired it with a slip underneath and a belt and it looks amazing! can't wait to wear it on the beaches of the bahamas soon!,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,This is one of the most comfortable swimsuits i own. i purchased it in the turquoise dots print and found that it was colorful and perfect for a beach getaway. the adjustable halter style makes it really comfortable  yet cute. i highly recommend this suit to those looking for a unique  yet whimsical swimsuit style.,Swim
1,"I do agree with others that the draping does sit a little funny  but its nothing that a simple tack can't fix. this suit looks incredible on  and does a good job of hiding my ""mom pooch"" while still making me feel sexy with the cutouts. also covers the chest area well.",Swim
1,I am hippie and always worry about coverage. this was a nice fit  good coverage but did not look old-ladyish.,Swim
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,I love this coat! it does run a bit large. i am 5'2  125 pounds and usually  wear a petite in most retailer clothes. i ordered a small  but wish that i would have ordered the xs. the length of the jacket is fine  but the arms are very long. i think that i might have the arm length hemmed  but it looks ok rolled up too.,Trend
1,So  i really like the plaid designs by siyu. i saw these pants and questioned whether they would be tight and scratchy and ill fitting  but they were so cute  i had to find out. i'm really glad i did. the wool is soft and actually a little stretchy. it has an elastic waist  which is a plus  because sometimes  even if the legs fit  the waist is too small  or vice versa. i am a large  and very curvy on the bottom  and these are perfect and flattering  and the elastic waist is just right. as on the,Trend
1,In love! just wow. beautiful colors although they're dark you can still see all the variations. the flannel is light and not too heavy. there's visible black lace just below the shoulder. pretty buttons. ordered the large  my normal size and it's a perfect fit. roomy but not oversized. so well made i think this will be a favorite for years.,Trend
1,"This dress is just my style. i have been waiting for it to go on sale since it hit new arrivals. when the sale hit the extra 30% off  i pulled the trigger. unfortunately for me  it was a little snug in the bust and as a tall lady  the waist hit me at slightly the wrong spot. i am 5' 9"" and am a 36d. so if you are tall and busty  this will not be the dress for you just from the way it is cut and manufactured. the skirt section of the dress has a hook underneath the vest section that it is pretty",Trend
1,"This dress did not disappoint. it fits great. i'm 5'3"" and weigh 114 and i got a petite xs. length was perfect  i have a longer torso  so the waist was a bit higher than mine  but it didn't sit strangely and hung well. i am small chested  and the top fit me very well  i think if you have been blessed in that area  you may want to size up.   overall  it really is beautiful  the pattern and the unexpected transition from one pattern to the next is just what i hoped for and why i buy from retailer. i",Trend
1,Beautiful dress. when you look at it on the hanger you think this could be really good or really bad. but it is absolutely beautiful. would highly recommend it - can dress it up or down.,Trend
1,"This is a beautiful dress for fall. the fabric is gorgeous and drapey and the skirt is swingy. i ordered this in an xl because that size always sells out first. i think a l might fit a bit better  so i will see if any more come in and order another to compare. it poofs out in the back above the elastic and the waist slides down a bit. it is also very long  i need to hem it about 3-4"". i never know which size to order with this brand  i vary between l and xl.",Trend
1,So different than anything in my closet. it's wide with a beautiful drape. fabric is soft but substantial. it has the cutest coral color lining the placket and inside of the lower sleeves. i sized down to a medium and could have gone to a small but i love the length and drape which might not translate in fit in the smaller size. so cute on.,Trend
